Transaction_ID,Date,Store_ID,Product_ID,Quantity_Sold,Current_Stock,Warehouse_Stock,Restock_Quantity,Lead_Time_Days,Damaged_Units,Promotion,Customer_Demand,Expiry_Date,Stockout,Revenue,Profit
TXN05361,2025-04-22,STR002,PRD062,16,64,365,0,4,0,Yes,Low,2026-02-24,No,47926.72,9175.04
TXN05362,2025-01-26,STR001,PRD028,48,154,367,0,4,0,No,Medium,2025-05-22,No,252943.68,56925.12
TXN05363,2025-03-17,STR001,PRD049,19,175,616,0,4,0,No,Low,2025-05-01,No,98791.64,24999.44
TXN05364,2025-02-10,STR002,PRD025,24,38,57,114,4,0,No,Medium,2025-10-08,No,163256.16,44437.92
TXN05365,2025-03-31,STR003,PRD052,11,168,965,0,3,0,Yes,Low,2026-01-18,No,32985.81,10919.7
TXN05366,2025-04-20,STR002,PRD042,10,158,116,0,4,0,No,Medium,2025-10-07,No,62990.2,18405.1
TXN05367,2025-01-03,STR001,PRD043,17,139,871,0,5,0,No,Low,2025-07-10,No,66958.41,10645.57
TXN05368,2025-05-07,STR001,PRD060,15,74,247,0,4,0,Yes,Low,2026-01-31,No,23521.5,4840.35
TXN05369,2025-01-10,STR003,PRD018,18,63,900,99,9,0,Yes,Medium,2025-07-25,No,105836.04,35034.48
TXN05370,2025-01-24,STR002,PRD020,11,164,698,0,5,1,Yes,High,2025-05-25,No,38559.4,11818.07
TXN05371,2025-04-09,STR002,PRD030,24,146,973,0,8,1,Yes,Low,2026-04-03,No,107970.24,19789.44
TXN05372,2025-02-21,STR003,PRD054,12,69,442,0,6,1,No,High,2025-08-06,No,41920.08,6321.12
TXN05373,2025-02-16,STR002,PRD055,18,173,641,0,6,0,Yes,Low,2026-02-05,No,54618.84,8103.96
TXN05374,2025-02-14,STR001,PRD031,25,97,441,0,5,0,No,Medium,2026-01-08,No,79365.5,25378.75
TXN05375,2025-06-19,STR002,PRD023,20,219,483,0,4,0,Yes,Low,2026-05-06,No,76536.2,13277.8
TXN05376,2025-03-30,STR003,PRD038,17,42,600,79,3,1,No,Low,2026-02-14,No,80805.08,21334.66
TXN05377,2025-03-06,STR004,PRD055,14,9,690,36,6,0,Yes,High,2025-04-13,No,42481.32,6303.08
TXN05378,2025-06-09,STR002,PRD031,31,169,863,0,5,0,No,Low,2025-11-29,No,98413.22,31469.65
TXN05379,2025-06-17,STR001,PRD030,43,176,202,0,8,1,No,Low,2026-01-26,No,193446.68,35456.08
TXN05380,2025-04-19,STR004,PRD001,19,112,812,0,3,2,Yes,Medium,2025-12-14,No,72770.76,9969.87
TXN05381,2025-02-18,STR002,PRD018,14,37,740,96,9,1,Yes,Low,2025-07-29,No,82316.92,27249.04
TXN05382,2025-02-23,STR001,PRD011,17,103,429,0,8,0,Yes,High,2025-12-19,No,37831.46,5837.63
TXN05383,2025-04-08,STR001,PRD042,15,96,974,0,4,2,No,High,2025-05-27,No,94485.3,27607.65
TXN05384,2025-05-10,STR002,PRD017,11,100,844,0,4,0,No,Medium,2025-09-06,No,46322.54,6596.15
TXN05385,2025-03-14,STR003,PRD001,26,160,625,0,3,1,Yes,Medium,2026-02-24,No,99581.04,13642.98
TXN05386,2025-02-04,STR002,PRD054,9,132,387,0,6,1,No,Low,2025-10-22,No,31440.06,4740.84
TXN05387,2025-03-10,STR003,PRD033,12,40,890,107,4,1,Yes,High,2025-10-03,No,43792.92,8531.76
TXN05388,2025-02-11,STR001,PRD029,35,127,975,0,5,1,No,High,2025-07-30,No,66906.7,21700.0
TXN05389,2025-05-03,STR001,PRD003,45,176,58,0,4,0,Yes,High,2026-01-06,No,229022.55,72400.5
TXN05390,2025-06-04,STR001,PRD017,16,207,482,0,4,0,No,Medium,2025-10-19,No,67378.24,9594.4
TXN05391,2025-03-24,STR001,PRD062,22,131,148,0,4,1,No,Medium,2025-10-08,No,65899.24,12615.68
TXN05392,2025-01-12,STR002,PRD048,13,53,518,0,8,0,Yes,High,2025-11-05,No,42586.96,7668.7
TXN05393,2025-02-21,STR001,PRD011,16,0,830,29,8,0,No,Medium,2025-05-31,Yes,35606.08,5494.24
TXN05394,2025-05-21,STR003,PRD036,11,119,516,0,9,0,Yes,Medium,2025-11-12,No,40759.07,11944.35
TXN05395,2025-06-06,STR003,PRD037,18,147,461,0,6,3,No,High,2026-02-13,No,20100.78,5424.48
TXN05396,2025-04-21,STR004,PRD020,14,101,653,0,5,0,No,Medium,2025-05-29,No,49075.6,15041.18
TXN05397,2025-04-15,STR004,PRD046,14,165,159,0,6,1,No,High,2026-04-08,No,72142.7,17805.62
TXN05398,2025-01-06,STR002,PRD033,16,207,934,0,4,0,No,High,2025-03-03,No,58390.56,11375.68
TXN05399,2025-01-22,STR001,PRD024,16,200,317,0,6,0,No,Low,2025-04-03,No,30446.4,7236.64
TXN05400,2025-01-07,STR004,PRD056,13,233,826,0,9,0,Yes,High,2025-06-19,No,43519.97,7071.61
TXN05401,2025-04-25,STR004,PRD018,23,3,451,106,9,0,No,Medium,2025-12-25,Yes,135234.94,44766.28
TXN05402,2025-04-21,STR001,PRD014,12,174,383,0,6,0,Yes,High,2025-11-10,No,15670.92,5030.76
TXN05403,2025-01-20,STR004,PRD008,38,148,567,0,8,2,No,Low,2025-04-09,No,88833.36,27748.36
TXN05404,2025-04-09,STR003,PRD064,13,112,728,0,5,1,No,Medium,2026-02-21,No,45932.12,6078.41
TXN05405,2025-06-24,STR002,PRD018,13,33,340,72,9,0,Yes,Medium,2026-06-01,No,76437.14,25302.68
TXN05406,2025-06-13,STR003,PRD033,16,95,639,0,4,1,No,Low,2025-12-02,No,58390.56,11375.68
TXN05407,2025-03-24,STR001,PRD042,20,174,981,0,4,0,Yes,High,2025-10-11,No,125980.4,36810.2
TXN05408,2025-04-15,STR002,PRD023,20,84,927,0,4,0,Yes,Medium,2025-11-06,No,76536.2,13277.8
TXN05409,2025-03-21,STR001,PRD017,20,0,894,54,4,1,No,Low,2026-02-01,Yes,84222.8,11993.0
TXN05410,2025-04-22,STR003,PRD029,19,101,901,0,5,0,Yes,Medium,2026-01-05,No,36320.78,11780.0
TXN05411,2025-02-01,STR003,PRD032,26,219,84,0,4,0,Yes,Medium,2025-03-31,No,30282.2,5023.2
TXN05412,2025-06-24,STR001,PRD034,7,212,296,0,8,0,No,High,2026-04-01,No,21932.54,5737.06
TXN05413,2025-04-20,STR003,PRD050,12,178,226,0,6,1,No,Medium,2026-02-07,No,81851.04,26225.76
TXN05414,2025-01-19,STR004,PRD037,16,145,471,0,6,0,Yes,High,2026-01-15,No,17867.36,4821.76
TXN05415,2025-03-15,STR002,PRD023,16,130,300,0,4,1,No,High,2025-05-10,No,61228.96,10622.24
TXN05416,2025-06-21,STR003,PRD001,34,16,574,102,3,0,No,Low,2025-07-30,No,130221.36,17840.82
TXN05417,2025-01-22,STR003,PRD032,19,178,131,0,4,0,Yes,Medium,2025-11-29,No,22129.3,3670.8
TXN05418,2025-05-28,STR004,PRD030,29,124,391,0,8,0,Yes,High,2026-05-25,No,130464.04,23912.24
TXN05419,2025-02-23,STR002,PRD005,17,177,351,0,4,1,No,Low,2025-11-30,No,29946.52,7377.32
TXN05420,2025-04-28,STR001,PRD020,19,70,586,0,5,1,No,Medium,2025-06-21,No,66602.6,20413.03
TXN05421,2025-02-25,STR003,PRD063,15,84,385,0,6,0,No,Low,2025-04-22,No,38419.65,10084.65
TXN05422,2025-02-19,STR002,PRD003,33,22,361,84,4,1,No,Low,2026-02-05,No,167949.87,53093.7
TXN05423,2025-06-02,STR004,PRD008,32,71,570,0,8,1,No,High,2025-11-04,No,74807.04,23367.04
TXN05424,2025-03-01,STR001,PRD058,15,11,123,157,8,1,Yes,Low,2025-07-22,No,56809.65,15108.6
TXN05425,2025-04-05,STR004,PRD014,14,98,745,0,6,1,No,Low,2026-01-04,No,18282.74,5869.22
TXN05426,2025-01-13,STR003,PRD010,16,98,953,0,9,0,Yes,Low,2025-09-28,No,31486.88,5790.88
TXN05427,2025-03-19,STR001,PRD060,12,59,522,111,4,0,No,Medium,2025-07-15,No,18817.2,3872.28
TXN05428,2025-06-22,STR001,PRD046,17,88,961,0,6,0,Yes,Medium,2025-11-24,No,87601.85,21621.11
TXN05429,2025-04-11,STR001,PRD033,17,96,601,0,4,1,No,High,2025-06-01,No,62039.97,12086.66
TXN05430,2025-05-11,STR003,PRD027,38,192,981,0,4,0,No,Medium,2025-10-23,No,184516.98,34523.38
TXN05431,2025-05-07,STR004,PRD060,18,229,841,0,4,0,No,High,2025-10-23,No,28225.8,5808.42
TXN05432,2025-06-25,STR004,PRD045,13,60,715,0,6,1,Yes,Medium,2026-04-08,No,71319.69,13905.06
TXN05433,2025-03-27,STR001,PRD032,22,128,412,0,4,0,Yes,Medium,2025-12-17,No,25623.4,4250.4
TXN05434,2025-03-06,STR003,PRD050,18,206,895,0,6,1,Yes,Low,2025-12-04,No,122776.56,39338.64
TXN05435,2025-04-10,STR001,PRD026,31,76,620,0,9,1,No,Medium,2025-05-22,No,52179.82,10881.93
TXN05436,2025-03-09,STR004,PRD028,28,0,481,142,4,0,No,Medium,2025-05-19,Yes,147550.48,33206.32
TXN05437,2025-03-20,STR003,PRD014,6,146,505,0,6,0,No,Low,2025-09-18,No,7835.46,2515.38
TXN05438,2025-01-23,STR003,PRD017,12,7,822,101,4,1,No,Low,2026-01-21,No,50533.68,7195.8
TXN05439,2025-02-23,STR002,PRD005,24,135,652,0,4,0,Yes,Low,2026-02-17,No,42277.44,10415.04
TXN05440,2025-01-12,STR001,PRD003,46,171,334,0,4,0,Yes,Medium,2025-08-20,No,234111.94,74009.4
TXN05441,2025-04-12,STR001,PRD027,39,146,568,0,4,0,Yes,Low,2025-10-07,No,189372.69,35431.89
TXN05442,2025-03-09,STR003,PRD055,13,74,300,0,6,0,No,High,2025-11-10,No,39446.94,5852.86
TXN05443,2025-04-04,STR001,PRD040,22,40,234,107,8,0,Yes,High,2025-07-09,No,43797.38,11201.08
TXN05444,2025-04-16,STR003,PRD052,16,94,82,0,3,0,Yes,Low,2025-09-26,No,47979.36,15883.2
TXN05445,2025-04-30,STR003,PRD058,15,0,804,166,8,0,Yes,Low,2025-06-29,Yes,56809.65,15108.6
TXN05446,2025-03-04,STR003,PRD005,29,120,821,0,4,1,No,Medium,2025-05-12,No,51085.24,12584.84
TXN05447,2025-01-21,STR003,PRD064,23,130,755,0,5,0,No,Medium,2025-04-02,No,81264.52,10754.11
TXN05448,2025-01-23,STR002,PRD049,13,127,154,0,4,0,No,High,2025-06-12,No,67594.28,17104.88
TXN05449,2025-04-25,STR001,PRD014,19,182,333,0,6,1,No,Medium,2025-07-03,No,24812.29,7965.37
TXN05450,2025-03-21,STR004,PRD047,13,173,363,0,8,0,No,Medium,2025-11-23,No,71615.31,14526.59
TXN05451,2025-01-24,STR003,PRD012,10,120,708,0,5,0,No,High,2025-10-30,No,25245.1,5373.1
TXN05452,2025-06-21,STR003,PRD046,16,0,787,91,6,1,No,High,2026-05-15,Yes,82448.8,20349.28
TXN05453,2025-04-16,STR001,PRD035,22,80,737,0,5,1,No,High,2025-07-30,No,43891.54,14613.72
TXN05454,2025-06-07,STR004,PRD059,16,0,779,115,4,1,Yes,Medium,2026-01-29,Yes,105586.72,30932.48
TXN05455,2025-03-29,STR001,PRD051,16,234,664,0,8,0,No,Low,2026-01-22,No,33751.84,4575.36
TXN05456,2025-06-14,STR004,PRD009,17,141,119,0,4,0,No,High,2025-10-06,No,96886.23,27401.28
TXN05457,2025-06-29,STR004,PRD023,16,43,287,197,4,0,Yes,High,2025-10-29,No,61228.96,10622.24
TXN05458,2025-05-28,STR001,PRD022,11,169,240,0,9,0,No,Medium,2025-11-20,No,54991.97,15407.81
TXN05459,2025-01-05,STR004,PRD013,15,65,334,0,4,2,No,High,2025-06-07,No,86295.45,24892.95
TXN05460,2025-06-09,STR003,PRD053,21,115,482,0,4,0,Yes,Low,2025-08-12,No,42892.5,6240.78
TXN05461,2025-03-06,STR002,PRD031,21,69,118,0,5,1,Yes,Low,2026-01-02,No,66667.02,21318.15
TXN05462,2025-04-10,STR001,PRD033,14,82,83,0,4,1,No,Medium,2025-10-14,No,51091.74,9953.72
TXN05463,2025-04-26,STR004,PRD012,12,210,299,0,5,1,Yes,High,2026-03-24,No,30294.12,6447.72
TXN05464,2025-01-24,STR001,PRD015,11,53,800,136,9,0,No,Low,2025-07-06,No,45859.55,14019.06
TXN05465,2025-04-27,STR003,PRD064,16,60,897,97,5,0,Yes,Low,2025-08-31,No,56531.84,7481.12
TXN05466,2025-03-25,STR004,PRD022,15,140,318,0,9,2,No,Low,2025-05-02,No,74989.05,21010.65
TXN05467,2025-06-22,STR001,PRD052,18,24,851,77,3,1,No,High,2025-11-14,No,53976.78,17868.6
TXN05468,2025-04-02,STR003,PRD002,23,114,987,0,4,1,No,Medium,2025-10-07,No,40008.5,6635.73
TXN05469,2025-05-08,STR001,PRD017,20,102,359,0,4,0,Yes,Low,2025-07-23,No,84222.8,11993.0
TXN05470,2025-02-22,STR004,PRD016,15,220,425,0,4,0,Yes,High,2025-06-28,No,85433.7,18509.4
TXN05471,2025-01-03,STR004,PRD008,22,68,576,0,8,1,No,Low,2025-06-18,No,51429.84,16064.84
TXN05472,2025-04-18,STR002,PRD053,16,181,375,0,4,1,Yes,Medium,2025-09-02,No,32680.0,4754.88
TXN05473,2025-06-09,STR004,PRD055,13,226,589,0,6,0,No,High,2025-10-02,No,39446.94,5852.86
TXN05474,2025-06-27,STR002,PRD030,15,110,613,0,8,0,No,Medium,2026-06-10,No,67481.4,12368.4
TXN05475,2025-06-08,STR001,PRD046,13,1,585,167,6,0,No,High,2025-08-15,Yes,66989.65,16533.79
TXN05476,2025-02-13,STR002,PRD060,17,231,617,0,4,0,No,Medium,2025-09-15,No,26657.7,5485.73
TXN05477,2025-05-13,STR002,PRD005,22,74,521,0,4,1,No,High,2025-09-11,No,38754.32,9547.12
TXN05478,2025-02-25,STR003,PRD026,37,15,651,44,9,1,Yes,Medium,2025-12-24,No,62279.14,12988.11
TXN05479,2025-05-27,STR001,PRD028,24,116,962,0,4,0,Yes,High,2025-07-24,No,126471.84,28462.56
TXN05480,2025-02-20,STR003,PRD016,13,232,595,0,4,2,Yes,Medium,2025-10-05,No,74042.54,16041.48
TXN05481,2025-02-18,STR003,PRD058,9,57,180,0,8,0,Yes,Medium,2025-06-08,No,34085.79,9065.16
TXN05482,2025-01-27,STR004,PRD042,10,166,672,0,4,1,No,High,2025-10-21,No,62990.2,18405.1
TXN05483,2025-03-03,STR001,PRD028,14,201,651,0,4,0,Yes,Low,2025-05-04,No,73775.24,16603.16
TXN05484,2025-05-12,STR004,PRD044,14,66,208,0,5,1,No,Low,2025-11-09,No,16814.42,2207.66
TXN05485,2025-01-24,STR003,PRD026,21,54,140,122,9,0,Yes,Low,2025-04-06,No,35347.62,7371.63
TXN05486,2025-03-27,STR004,PRD055,16,209,706,0,6,1,No,Medium,2025-08-04,No,48550.08,7203.52
TXN05487,2025-01-14,STR003,PRD055,11,232,114,0,6,2,No,Low,2025-03-04,No,33378.18,4952.42
TXN05488,2025-02-18,STR002,PRD008,22,184,364,0,8,0,No,Low,2025-11-05,No,51429.84,16064.84
TXN05489,2025-04-23,STR004,PRD055,15,121,140,0,6,0,Yes,Low,2026-04-03,No,45515.7,6753.3
TXN05490,2025-04-15,STR003,PRD044,13,79,678,0,5,0,No,High,2025-10-22,No,15613.39,2049.97
TXN05491,2025-03-23,STR002,PRD018,13,103,466,0,9,0,No,Low,2025-09-25,No,76437.14,25302.68
TXN05492,2025-03-25,STR002,PRD040,15,211,360,0,8,1,Yes,High,2025-07-27,No,29861.85,7637.1
TXN05493,2025-06-02,STR002,PRD030,43,0,466,56,8,0,No,Medium,2025-09-18,Yes,193446.68,35456.08
TXN05494,2025-01-15,STR004,PRD034,11,95,364,0,8,0,Yes,High,2025-04-07,No,34465.42,9015.38
TXN05495,2025-01-06,STR003,PRD034,13,94,157,0,8,0,No,High,2025-08-18,No,40731.86,10654.54
TXN05496,2025-06-26,STR001,PRD044,15,142,145,0,5,1,Yes,Low,2026-04-21,No,18015.45,2365.35
TXN05497,2025-06-12,STR001,PRD055,15,18,730,60,6,0,No,Low,2025-09-13,No,45515.7,6753.3
TXN05498,2025-04-14,STR001,PRD018,10,127,194,0,9,2,No,High,2025-07-17,No,58797.8,19463.6
TXN05499,2025-02-08,STR004,PRD035,15,160,135,0,5,1,No,Medium,2026-01-30,No,29926.05,9963.9
TXN05500,2025-04-13,STR001,PRD001,30,136,850,0,3,0,No,High,2026-02-28,No,114901.2,15741.9
TXN05501,2025-04-08,STR003,PRD008,25,0,248,155,8,1,No,Medium,2026-02-25,Yes,58443.0,18255.5
TXN05502,2025-01-23,STR004,PRD037,14,176,53,0,6,0,Yes,Medium,2025-12-10,No,15633.94,4219.04
TXN05503,2025-02-28,STR003,PRD026,23,146,868,0,9,1,No,Medium,2025-06-04,No,38714.06,8073.69
TXN05504,2025-02-03,STR001,PRD062,13,128,692,0,4,1,No,Low,2025-06-16,No,38940.46,7454.72
TXN05505,2025-02-10,STR002,PRD063,17,20,97,27,6,1,No,Medium,2025-12-23,No,43542.27,11429.27
TXN05506,2025-03-28,STR003,PRD052,17,140,555,0,3,1,Yes,Medium,2025-08-02,No,50978.07,16875.9
TXN05507,2025-05-23,STR002,PRD056,20,98,175,0,9,1,Yes,High,2025-12-18,No,66953.8,10879.4
TXN05508,2025-01-23,STR002,PRD041,16,59,240,105,6,1,Yes,Medium,2025-11-11,No,7941.44,2278.08
TXN05509,2025-06-14,STR003,PRD036,10,0,200,200,9,0,No,Low,2026-01-24,Yes,37053.7,10858.5
TXN05510,2025-01-12,STR001,PRD015,17,56,79,161,9,0,Yes,Low,2025-06-25,No,70873.85,21665.82
TXN05511,2025-01-04,STR003,PRD050,13,94,851,0,6,1,No,Medium,2025-10-05,No,88671.96,28411.24
TXN05512,2025-03-09,STR004,PRD002,37,207,873,0,4,0,No,High,2026-02-12,No,64361.5,10674.87
TXN05513,2025-03-29,STR003,PRD029,17,166,643,0,5,1,Yes,Medium,2025-06-09,No,32497.54,10540.0
TXN05514,2025-06-12,STR001,PRD033,17,111,796,0,4,0,No,Medium,2026-01-28,No,62039.97,12086.66
TXN05515,2025-06-26,STR002,PRD005,30,22,86,0,4,0,Yes,Medium,2026-01-10,No,52846.8,13018.8
TXN05516,2025-06-10,STR004,PRD054,13,202,412,0,6,0,No,Low,2025-10-30,No,45413.42,6847.88
TXN05517,2025-05-12,STR001,PRD001,37,88,593,0,3,0,No,High,2025-12-23,No,141711.48,19415.01
TXN05518,2025-03-30,STR004,PRD039,14,94,763,0,8,2,Yes,Low,2025-08-12,No,43925.98,14615.44
TXN05519,2025-04-10,STR004,PRD049,12,156,103,0,4,0,No,High,2025-07-14,No,62394.72,15789.12
TXN05520,2025-02-05,STR001,PRD013,10,205,655,0,4,1,Yes,Low,2025-04-26,No,57530.3,16595.3
TXN05521,2025-02-19,STR001,PRD047,17,125,441,0,8,1,Yes,Medium,2025-11-22,No,93650.79,18996.31
TXN05522,2025-05-31,STR004,PRD049,14,56,821,190,4,0,No,Low,2026-04-21,No,72793.84,18420.64
TXN05523,2025-06-07,STR001,PRD020,16,0,571,74,5,0,Yes,Low,2025-12-22,Yes,56086.4,17189.92
TXN05524,2025-02-01,STR004,PRD006,27,192,583,0,5,0,No,High,2025-07-06,No,111098.79,31776.84
TXN05525,2025-05-24,STR004,PRD021,15,28,346,165,6,0,No,Low,2026-04-20,No,37431.0,6833.25
TXN05526,2025-02-01,STR001,PRD062,15,51,520,0,4,0,Yes,Medium,2025-06-30,No,44931.3,8601.6
TXN05527,2025-03-20,STR003,PRD054,20,92,181,0,6,0,Yes,High,2025-10-19,No,69866.8,10535.2
TXN05528,2025-01-24,STR004,PRD023,26,219,803,0,4,0,No,Medium,2025-06-13,No,99497.06,17261.14
TXN05529,2025-06-13,STR003,PRD001,21,188,627,0,3,0,No,High,2025-11-03,No,80430.84,11019.33
TXN05530,2025-02-02,STR002,PRD061,16,152,797,0,8,0,No,Medium,2025-03-08,No,69951.2,16280.32
TXN05531,2025-05-23,STR002,PRD048,12,53,935,0,8,0,No,High,2026-03-19,No,39311.04,7078.8
TXN05532,2025-04-16,STR003,PRD063,21,192,868,0,6,1,No,Medium,2025-07-31,No,53787.51,14118.51
TXN05533,2025-06-01,STR001,PRD062,14,214,220,0,4,1,No,High,2026-03-31,No,41935.88,8028.16
TXN05534,2025-06-19,STR004,PRD014,13,34,943,0,6,0,Yes,High,2025-10-11,No,16976.83,5449.99
TXN05535,2025-05-18,STR002,PRD063,16,214,51,0,6,1,Yes,High,2025-10-06,No,40980.96,10756.96
TXN05536,2025-02-09,STR003,PRD040,8,54,264,115,8,1,Yes,Medium,2025-11-27,No,15926.32,4073.12
TXN05537,2025-05-12,STR003,PRD058,14,73,487,0,8,0,No,High,2026-01-13,No,53022.34,14101.36
TXN05538,2025-05-05,STR002,PRD045,14,218,469,0,6,1,No,High,2025-06-13,No,76805.82,14974.68
TXN05539,2025-06-06,STR004,PRD008,31,40,870,102,8,0,Yes,Medium,2025-11-20,No,72469.32,22636.82
TXN05540,2025-03-13,STR004,PRD017,20,127,383,0,4,0,No,Medium,2025-06-26,No,84222.8,11993.0
TXN05541,2025-01-21,STR003,PRD060,15,44,701,111,4,0,Yes,Low,2025-10-22,No,23521.5,4840.35
TXN05542,2025-03-24,STR002,PRD013,17,212,402,0,4,1,No,High,2026-03-10,No,97801.51,28212.01
TXN05543,2025-02-10,STR001,PRD027,37,142,687,0,4,0,No,Medium,2025-12-12,No,179661.27,33614.87
TXN05544,2025-04-28,STR001,PRD031,29,0,115,195,5,1,No,High,2025-12-11,Yes,92063.98,29439.35
TXN05545,2025-06-25,STR004,PRD051,11,216,1000,0,8,0,Yes,Medium,2026-03-09,No,23204.39,3145.56
TXN05546,2025-03-24,STR002,PRD060,15,179,173,0,4,0,Yes,High,2026-03-05,No,23521.5,4840.35
TXN05547,2025-05-07,STR003,PRD040,17,91,313,0,8,1,No,Low,2025-10-21,No,33843.43,8655.38
TXN05548,2025-06-06,STR001,PRD003,33,58,856,0,4,0,No,Low,2026-01-05,No,167949.87,53093.7
TXN05549,2025-06-14,STR003,PRD044,17,94,368,0,5,1,Yes,High,2026-02-05,No,20417.51,2680.73
TXN05550,2025-04-23,STR003,PRD001,33,120,487,0,3,0,Yes,High,2025-05-27,No,126391.32,17316.09
TXN05551,2025-01-13,STR003,PRD037,19,125,261,0,6,0,No,High,2025-10-28,No,21217.49,5725.84
TXN05552,2025-02-17,STR004,PRD053,10,5,455,48,4,1,Yes,Low,2025-05-01,Yes,20425.0,2971.8
TXN05553,2025-03-25,STR001,PRD064,22,125,536,0,5,0,Yes,Low,2025-09-14,No,77731.28,10286.54
TXN05554,2025-02-07,STR001,PRD017,20,12,337,154,4,0,Yes,Medium,2026-01-10,No,84222.8,11993.0
TXN05555,2025-02-12,STR004,PRD019,17,105,440,0,4,1,No,High,2025-04-07,No,28092.84,4392.8
TXN05556,2025-05-26,STR004,PRD019,12,148,582,0,4,0,No,Medium,2026-05-26,No,19830.24,3100.8
TXN05557,2025-06-27,STR002,PRD026,26,218,134,0,9,0,Yes,Medium,2025-07-31,No,43763.72,9126.78
TXN05558,2025-02-22,STR001,PRD010,14,36,616,96,9,0,Yes,Low,2025-09-10,No,27551.02,5067.02
TXN05559,2025-02-26,STR001,PRD050,19,93,815,0,6,0,Yes,Medium,2025-12-22,No,129597.48,41524.12
TXN05560,2025-04-13,STR001,PRD009,19,83,814,0,4,0,No,Low,2025-11-06,No,108284.61,30624.96
TXN05561,2025-03-25,STR002,PRD056,13,53,476,89,9,0,Yes,Medium,2025-08-27,No,43519.97,7071.61
TXN05562,2025-05-30,STR004,PRD044,14,25,91,120,5,0,No,Medium,2025-11-12,No,16814.42,2207.66
TXN05563,2025-04-14,STR001,PRD046,17,145,767,0,6,1,Yes,Medium,2025-07-22,No,87601.85,21621.11
TXN05564,2025-01-13,STR003,PRD064,15,146,390,0,5,0,Yes,Medium,2025-07-15,No,52998.6,7013.55
TXN05565,2025-06-09,STR001,PRD019,9,137,114,0,4,0,Yes,High,2025-09-25,No,14872.68,2325.6
TXN05566,2025-05-16,STR004,PRD040,15,195,407,0,8,0,No,Medium,2026-05-01,No,29861.85,7637.1
TXN05567,2025-06-24,STR001,PRD040,11,28,423,148,8,1,Yes,Low,2025-09-05,No,21898.69,5600.54
TXN05568,2025-04-02,STR002,PRD048,17,231,378,0,8,1,Yes,High,2025-09-04,No,55690.64,10028.3
TXN05569,2025-01-06,STR002,PRD058,16,156,559,0,8,0,No,Medium,2025-07-18,No,60596.96,16115.84
TXN05570,2025-05-21,STR001,PRD043,19,16,986,42,5,0,Yes,Medium,2025-09-21,No,74835.87,11897.99
TXN05571,2025-04-17,STR002,PRD064,9,57,671,75,5,0,No,Medium,2026-01-16,No,31799.16,4208.13
TXN05572,2025-06-14,STR003,PRD004,31,37,345,0,4,0,No,Low,2026-02-27,No,110695.42,15360.81
TXN05573,2025-05-24,STR002,PRD062,17,139,845,0,4,0,Yes,Medium,2025-12-15,No,50922.14,9748.48
TXN05574,2025-01-22,STR002,PRD005,37,141,633,0,4,1,Yes,High,2025-11-06,No,65177.72,16056.52
TXN05575,2025-01-17,STR001,PRD008,36,87,433,0,8,0,No,Low,2025-05-05,No,84157.92,26287.92
TXN05576,2025-05-27,STR002,PRD048,16,157,754,0,8,2,No,Medium,2025-08-14,No,52414.72,9438.4
TXN05577,2025-03-20,STR001,PRD035,10,144,849,0,5,0,Yes,Medium,2025-08-02,No,19950.7,6642.6
TXN05578,2025-06-22,STR004,PRD004,23,86,989,0,4,0,No,High,2026-04-25,No,82128.86,11396.73
TXN05579,2025-02-15,STR002,PRD061,19,114,827,0,8,0,Yes,High,2026-02-09,No,83067.05,19332.88
TXN05580,2025-03-28,STR003,PRD004,39,82,328,0,4,0,No,Medium,2025-12-05,No,139261.98,19324.89
TXN05581,2025-03-31,STR004,PRD046,15,82,848,0,6,1,No,High,2025-05-18,No,77295.75,19077.45
TXN05582,2025-05-04,STR002,PRD051,14,0,383,112,8,0,No,High,2026-04-12,Yes,29532.86,4003.44
TXN05583,2025-03-09,STR001,PRD044,14,152,862,0,5,0,Yes,High,2025-09-11,No,16814.42,2207.66
TXN05584,2025-02-26,STR002,PRD029,28,109,532,0,5,1,No,Low,2025-09-16,No,53525.36,17360.0
TXN05585,2025-04-16,STR002,PRD037,17,187,627,0,6,0,Yes,Low,2025-05-17,No,18984.07,5123.12
TXN05586,2025-05-30,STR002,PRD048,14,54,836,0,8,0,Yes,Medium,2026-01-22,No,45862.88,8258.6
TXN05587,2025-06-27,STR003,PRD060,11,50,935,96,4,0,Yes,Medium,2025-11-11,No,17249.1,3549.59
TXN05588,2025-04-03,STR004,PRD008,35,83,527,0,8,1,Yes,Low,2025-05-27,No,81820.2,25557.7
TXN05589,2025-01-29,STR002,PRD060,23,8,708,105,4,0,No,Medium,2025-10-18,No,36066.3,7421.87
TXN05590,2025-02-28,STR001,PRD047,11,185,344,0,8,0,No,Low,2025-05-05,No,60597.57,12291.73
TXN05591,2025-06-18,STR001,PRD063,14,53,760,0,6,2,No,Low,2025-10-14,No,35858.34,9412.34
TXN05592,2025-04-01,STR003,PRD011,16,225,424,0,8,0,No,High,2025-10-20,No,35606.08,5494.24
TXN05593,2025-04-13,STR001,PRD049,16,49,278,46,4,0,No,Medium,2026-04-09,No,83192.96,21052.16
TXN05594,2025-06-12,STR001,PRD038,11,113,366,0,3,0,Yes,Medium,2026-04-11,No,52285.64,13804.78
TXN05595,2025-03-26,STR004,PRD061,14,210,714,0,8,1,No,Medium,2025-08-12,No,61207.3,14245.28
