sales_id,date,store_id,product_id,quantity_sold,revenue,promotion_applied,customer_demand_level,festive_period,inflation_period,stockout_event
59773,02/03/2025,7,13,10,95440,Yes,Low,No,Yes,No
59774,02/03/2025,7,14,31,113150,Yes,Medium,No,Yes,No
59775,02/03/2025,7,15,22,93126,No,Medium,No,Yes,No
59776,02/03/2025,7,16,42,181188,Yes,High,No,Yes,No
59777,02/03/2025,7,17,45,356760,Yes,High,No,Yes,Yes
59778,02/03/2025,7,18,35,229775,No,Medium,No,Yes,No
59779,02/03/2025,7,19,6,70194,Yes,Low,No,Yes,Yes
59780,02/03/2025,7,20,37,166870,Yes,Medium,No,Yes,No
59781,03/03/2025,1,1,47,515872,No,High,No,Yes,No
59782,03/03/2025,1,2,5,20785,No,Low,No,Yes,No
59783,03/03/2025,1,3,33,311355,Yes,Medium,No,Yes,Yes
59784,03/03/2025,1,4,2,1976,Yes,Low,No,Yes,No
59785,03/03/2025,1,5,26,269438,Yes,Medium,No,Yes,No
59786,03/03/2025,1,6,33,367851,No,Medium,No,Yes,No
59787,03/03/2025,1,7,10,78590,No,Low,No,Yes,No
59788,03/03/2025,1,8,14,43610,Yes,Low,No,Yes,No
59789,03/03/2025,1,9,24,73128,No,Medium,No,Yes,No
59790,03/03/2025,1,10,34,68646,No,Medium,No,Yes,No
59791,03/03/2025,1,11,26,159510,Yes,Medium,No,Yes,Yes
59792,03/03/2025,1,12,36,288972,Yes,Medium,No,Yes,No
59793,03/03/2025,1,13,36,343584,Yes,Medium,No,Yes,No
59794,03/03/2025,1,14,2,7300,Yes,Low,No,Yes,No
59795,03/03/2025,1,15,30,126990,No,Medium,No,Yes,No
59796,03/03/2025,1,16,1,4314,Yes,Low,No,Yes,No
59797,03/03/2025,1,17,28,221984,Yes,Medium,No,Yes,No
59798,03/03/2025,1,18,27,177255,No,Medium,No,Yes,No
59799,03/03/2025,1,19,14,163786,No,Low,No,Yes,No
59800,03/03/2025,1,20,10,45100,No,Low,No,Yes,No
59801,03/03/2025,2,1,13,142688,No,Low,No,Yes,No
59802,03/03/2025,2,2,23,95611,Yes,Medium,No,Yes,No
59803,03/03/2025,2,3,14,132090,No,Low,No,Yes,No
59804,03/03/2025,2,4,3,2964,No,Low,No,Yes,No
59805,03/03/2025,2,5,22,227986,Yes,Medium,No,Yes,Yes
59806,03/03/2025,2,6,43,479321,No,High,No,Yes,No
59807,03/03/2025,2,7,48,377232,Yes,High,No,Yes,Yes
59808,03/03/2025,2,8,11,34265,No,Low,No,Yes,No
59809,03/03/2025,2,9,39,118833,No,Medium,No,Yes,Yes
59810,03/03/2025,2,10,29,58551,No,Medium,No,Yes,Yes
59811,03/03/2025,2,11,37,226995,Yes,Medium,No,Yes,No
59812,03/03/2025,2,12,4,32108,Yes,Low,No,Yes,No
59813,03/03/2025,2,13,13,124072,No,Low,No,Yes,No
59814,03/03/2025,2,14,29,105850,No,Medium,No,Yes,No
59815,03/03/2025,2,15,33,139689,Yes,Medium,No,Yes,No
59816,03/03/2025,2,16,14,60396,Yes,Low,No,Yes,Yes
59817,03/03/2025,2,17,32,253696,Yes,Medium,No,Yes,Yes
59818,03/03/2025,2,18,9,59085,No,Low,No,Yes,No
59819,03/03/2025,2,19,9,105291,Yes,Low,No,Yes,No
59820,03/03/2025,2,20,15,67650,No,Low,No,Yes,No
59821,03/03/2025,3,1,52,570752,Yes,High,No,Yes,No
59822,03/03/2025,3,2,10,41570,No,Low,No,Yes,Yes
59823,03/03/2025,3,3,22,207570,No,Medium,No,Yes,No
59824,03/03/2025,3,4,29,28652,Yes,Medium,No,Yes,No
59825,03/03/2025,3,5,6,62178,No,Low,No,Yes,No
59826,03/03/2025,3,6,38,423586,Yes,Medium,No,Yes,No
59827,03/03/2025,3,7,43,337937,Yes,High,No,Yes,No
59828,03/03/2025,3,8,23,71645,No,Medium,No,Yes,No
59829,03/03/2025,3,9,10,30470,No,Low,No,Yes,No
59830,03/03/2025,3,10,35,70665,No,Medium,No,Yes,No
59831,03/03/2025,3,11,23,141105,No,Medium,No,Yes,No
59832,03/03/2025,3,12,55,441485,Yes,High,No,Yes,No
59833,03/03/2025,3,13,38,362672,No,Medium,No,Yes,Yes
59834,03/03/2025,3,14,18,65700,Yes,Low,No,Yes,No
59835,03/03/2025,3,15,45,190485,No,High,No,Yes,Yes
59836,03/03/2025,3,16,1,4314,No,Low,No,Yes,No
59837,03/03/2025,3,17,3,23784,Yes,Low,No,Yes,Yes
59838,03/03/2025,3,18,51,334815,Yes,High,No,Yes,No
59839,03/03/2025,3,19,6,70194,Yes,Low,No,Yes,No
59840,03/03/2025,3,20,19,85690,Yes,Low,No,Yes,No
59841,03/03/2025,4,1,16,175616,No,Low,No,Yes,No
59842,03/03/2025,4,2,41,170437,Yes,High,No,Yes,No
59843,03/03/2025,4,3,17,160395,No,Low,No,Yes,Yes
59844,03/03/2025,4,4,18,17784,Yes,Low,No,Yes,No
59845,03/03/2025,4,5,5,51815,No,Low,No,Yes,No
59846,03/03/2025,4,6,17,189499,Yes,Low,No,Yes,No
59847,03/03/2025,4,7,53,416527,Yes,High,No,Yes,No
59848,03/03/2025,4,8,31,96565,Yes,Medium,No,Yes,No
59849,03/03/2025,4,9,23,70081,Yes,Medium,No,Yes,No
59850,03/03/2025,4,10,29,58551,Yes,Medium,No,Yes,Yes
59851,03/03/2025,4,11,15,92025,No,Low,No,Yes,No
59852,03/03/2025,4,12,36,288972,No,Medium,No,Yes,No
59853,03/03/2025,4,13,18,171792,No,Low,No,Yes,Yes
59854,03/03/2025,4,14,10,36500,Yes,Low,No,Yes,No
59855,03/03/2025,4,15,56,237048,Yes,High,No,Yes,Yes
59856,03/03/2025,4,16,8,34512,No,Low,No,Yes,No
59857,03/03/2025,4,17,35,277480,No,Medium,No,Yes,No
59858,03/03/2025,4,18,7,45955,No,Low,No,Yes,No
59859,03/03/2025,4,19,32,374368,No,Medium,No,Yes,No
59860,03/03/2025,4,20,26,117260,No,Medium,No,Yes,No
59861,03/03/2025,5,1,47,515872,Yes,High,No,Yes,No
59862,03/03/2025,5,2,23,95611,Yes,Medium,No,Yes,No
59863,03/03/2025,5,3,25,235875,Yes,Medium,No,Yes,No
59864,03/03/2025,5,4,10,9880,No,Low,No,Yes,Yes
59865,03/03/2025,5,5,38,393794,Yes,Medium,No,Yes,No
59866,03/03/2025,5,6,11,122617,No,Low,No,Yes,Yes
59867,03/03/2025,5,7,62,487258,Yes,High,No,Yes,Yes
59868,03/03/2025,5,8,39,121485,No,Medium,No,Yes,No
59869,03/03/2025,5,9,8,24376,Yes,Low,No,Yes,No
59870,03/03/2025,5,10,29,58551,No,Medium,No,Yes,Yes
59871,03/03/2025,5,11,36,220860,No,Medium,No,Yes,Yes
59872,03/03/2025,5,12,18,144486,Yes,Low,No,Yes,No
59873,03/03/2025,5,13,34,324496,No,Medium,No,Yes,No
59874,03/03/2025,5,14,11,40150,Yes,Low,No,Yes,No
59875,03/03/2025,5,15,43,182019,Yes,High,No,Yes,No
59876,03/03/2025,5,16,26,112164,No,Medium,No,Yes,No
59877,03/03/2025,5,17,10,79280,Yes,Low,No,Yes,Yes
59878,03/03/2025,5,18,20,131300,No,Medium,No,Yes,No
59879,03/03/2025,5,19,15,175485,Yes,Low,No,Yes,No
59880,03/03/2025,5,20,26,117260,No,Medium,No,Yes,No
59881,03/03/2025,6,1,43,471968,No,High,No,Yes,Yes
59882,03/03/2025,6,2,20,83140,Yes,Medium,No,Yes,Yes
59883,03/03/2025,6,3,34,320790,Yes,Medium,No,Yes,No
59884,03/03/2025,6,4,29,28652,Yes,Medium,No,Yes,No
59885,03/03/2025,6,5,30,310890,Yes,Medium,No,Yes,No
59886,03/03/2025,6,6,6,66882,No,Low,No,Yes,No
59887,03/03/2025,6,7,25,196475,No,Medium,No,Yes,No
59888,03/03/2025,6,8,23,71645,No,Medium,No,Yes,No
59889,03/03/2025,6,9,16,48752,Yes,Low,No,Yes,No
59890,03/03/2025,6,10,35,70665,No,Medium,No,Yes,No
59891,03/03/2025,6,11,19,116565,No,Low,No,Yes,Yes
59892,03/03/2025,6,12,14,112378,No,Low,No,Yes,No
59893,03/03/2025,6,13,32,305408,Yes,Medium,No,Yes,No
59894,03/03/2025,6,14,10,36500,Yes,Low,No,Yes,No
59895,03/03/2025,6,15,53,224349,No,High,No,Yes,No
59896,03/03/2025,6,16,24,103536,Yes,Medium,No,Yes,No
59897,03/03/2025,6,17,23,182344,Yes,Medium,No,Yes,No
59898,03/03/2025,6,18,3,19695,Yes,Low,No,Yes,No
59899,03/03/2025,6,19,19,222281,Yes,Low,No,Yes,Yes
59900,03/03/2025,6,20,8,36080,Yes,Low,No,Yes,No
59901,03/03/2025,7,1,24,263424,Yes,Medium,No,Yes,No
59902,03/03/2025,7,2,24,99768,No,Medium,No,Yes,No
59903,03/03/2025,7,3,8,75480,No,Low,No,Yes,No
59904,03/03/2025,7,4,26,25688,No,Medium,No,Yes,Yes
59905,03/03/2025,7,5,27,279801,Yes,Medium,No,Yes,No
59906,03/03/2025,7,6,43,479321,No,High,No,Yes,Yes
59907,03/03/2025,7,7,32,251488,Yes,Medium,No,Yes,No
59908,03/03/2025,7,8,4,12460,No,Low,No,Yes,No
59909,03/03/2025,7,9,16,48752,No,Low,No,Yes,No
59910,03/03/2025,7,10,3,6057,Yes,Low,No,Yes,Yes
59911,03/03/2025,7,11,19,116565,Yes,Low,No,Yes,Yes
59912,03/03/2025,7,12,18,144486,No,Low,No,Yes,Yes
59913,03/03/2025,7,13,40,381760,No,High,No,Yes,No
59914,03/03/2025,7,14,7,25550,No,Low,No,Yes,No
59915,03/03/2025,7,15,47,198951,No,High,No,Yes,No
59916,03/03/2025,7,16,6,25884,Yes,Low,No,Yes,Yes
59917,03/03/2025,7,17,34,269552,Yes,Medium,No,Yes,No
59918,03/03/2025,7,18,30,196950,No,Medium,No,Yes,No
59919,03/03/2025,7,19,4,46796,Yes,Low,No,Yes,No
59920,03/03/2025,7,20,27,121770,No,Medium,No,Yes,No
59921,04/03/2025,1,1,8,87808,No,Low,No,Yes,No
59922,04/03/2025,1,2,14,58198,No,Low,No,Yes,No
59923,04/03/2025,1,3,6,56610,Yes,Low,No,Yes,No
59924,04/03/2025,1,4,34,33592,No,Medium,No,Yes,No
59925,04/03/2025,1,5,32,331616,No,Medium,No,Yes,No
59926,04/03/2025,1,6,38,423586,No,Medium,No,Yes,No
59927,04/03/2025,1,7,65,510835,Yes,High,No,Yes,No
59928,04/03/2025,1,8,22,68530,No,Medium,No,Yes,No
59929,04/03/2025,1,9,24,73128,Yes,Medium,No,Yes,No
59930,04/03/2025,1,10,38,76722,No,Medium,No,Yes,No
59931,04/03/2025,1,11,41,251535,Yes,High,No,Yes,No
59932,04/03/2025,1,12,5,40135,No,Low,No,Yes,No
59933,04/03/2025,1,13,8,76352,No,Low,No,Yes,No
59934,04/03/2025,1,14,33,120450,Yes,Medium,No,Yes,No
59935,04/03/2025,1,15,21,88893,Yes,Medium,No,Yes,Yes
59936,04/03/2025,1,16,31,133734,Yes,Medium,No,Yes,No
59937,04/03/2025,1,17,4,31712,Yes,Low,No,Yes,No
59938,04/03/2025,1,18,13,85345,Yes,Low,No,Yes,No
59939,04/03/2025,1,19,38,444562,No,Medium,No,Yes,No
59940,04/03/2025,1,20,33,148830,No,Medium,No,Yes,No
59941,04/03/2025,2,1,10,109760,No,Low,No,Yes,No
59942,04/03/2025,2,2,29,120553,No,Medium,No,Yes,No
59943,04/03/2025,2,3,30,283050,Yes,Medium,No,Yes,No
59944,04/03/2025,2,4,5,4940,No,Low,No,Yes,No
59945,04/03/2025,2,5,25,259075,No,Medium,No,Yes,No
59946,04/03/2025,2,6,14,156058,Yes,Low,No,Yes,No
59947,04/03/2025,2,7,20,157180,No,Medium,No,Yes,No
59948,04/03/2025,2,8,34,105910,Yes,Medium,No,Yes,No
59949,04/03/2025,2,9,30,91410,No,Medium,No,Yes,No
59950,04/03/2025,2,10,38,76722,No,Medium,No,Yes,No
59951,04/03/2025,2,11,15,92025,Yes,Low,No,Yes,No
59952,04/03/2025,2,12,28,224756,Yes,Medium,No,Yes,No
59953,04/03/2025,2,13,38,362672,Yes,Medium,No,Yes,Yes
59954,04/03/2025,2,14,9,32850,No,Low,No,Yes,Yes
59955,04/03/2025,2,15,39,165087,Yes,Medium,No,Yes,No
59956,04/03/2025,2,16,27,116478,No,Medium,No,Yes,No
59957,04/03/2025,2,17,10,79280,Yes,Low,No,Yes,No
59958,04/03/2025,2,18,40,262600,Yes,High,No,Yes,No
59959,04/03/2025,2,19,10,116990,No,Low,No,Yes,Yes
59960,04/03/2025,2,20,31,139810,Yes,Medium,No,Yes,No
59961,04/03/2025,3,1,36,395136,No,Medium,No,Yes,No
59962,04/03/2025,3,2,18,74826,Yes,Low,No,Yes,Yes
59963,04/03/2025,3,3,19,179265,No,Low,No,Yes,No
59964,04/03/2025,3,4,27,26676,No,Medium,No,Yes,No
59965,04/03/2025,3,5,26,269438,No,Medium,No,Yes,No
59966,04/03/2025,3,6,18,200646,Yes,Low,No,Yes,Yes
59967,04/03/2025,3,7,24,188616,No,Medium,No,Yes,Yes
59968,04/03/2025,3,8,30,93450,Yes,Medium,No,Yes,No
59969,04/03/2025,3,9,18,54846,Yes,Low,No,Yes,No
59970,04/03/2025,3,10,1,2019,Yes,Low,No,Yes,No
59971,04/03/2025,3,11,21,128835,No,Medium,No,Yes,Yes
59972,04/03/2025,3,12,38,305026,Yes,Medium,No,Yes,Yes
59973,04/03/2025,3,13,36,343584,No,Medium,No,Yes,No
59974,04/03/2025,3,14,29,105850,Yes,Medium,No,Yes,Yes
59975,04/03/2025,3,15,18,76194,Yes,Low,No,Yes,No
59976,04/03/2025,3,16,36,155304,No,Medium,No,Yes,Yes
59977,04/03/2025,3,17,27,214056,Yes,Medium,No,Yes,Yes
59978,04/03/2025,3,18,31,203515,No,Medium,No,Yes,No
59979,04/03/2025,3,19,20,233980,No,Medium,No,Yes,Yes
59980,04/03/2025,3,20,33,148830,Yes,Medium,No,Yes,No
59981,04/03/2025,4,1,37,406112,Yes,Medium,No,Yes,No
59982,04/03/2025,4,2,33,137181,No,Medium,No,Yes,Yes
59983,04/03/2025,4,3,16,150960,No,Low,No,Yes,No
59984,04/03/2025,4,4,42,41496,Yes,High,No,Yes,No
59985,04/03/2025,4,5,9,93267,No,Low,No,Yes,No
59986,04/03/2025,4,6,10,111470,Yes,Low,No,Yes,No
59987,04/03/2025,4,7,54,424386,Yes,High,No,Yes,No
59988,04/03/2025,4,8,28,87220,No,Medium,No,Yes,Yes
59989,04/03/2025,4,9,23,70081,No,Medium,No,Yes,No
59990,04/03/2025,4,10,7,14133,Yes,Low,No,Yes,No
59991,04/03/2025,4,11,18,110430,No,Low,No,Yes,Yes
59992,04/03/2025,4,12,34,272918,Yes,Medium,No,Yes,No
59993,04/03/2025,4,13,14,133616,No,Low,No,Yes,No
59994,04/03/2025,4,14,25,91250,Yes,Medium,No,Yes,No
59995,04/03/2025,4,15,18,76194,Yes,Low,No,Yes,No
59996,04/03/2025,4,16,36,155304,Yes,Medium,No,Yes,No
59997,04/03/2025,4,17,11,87208,Yes,Low,No,Yes,Yes
59998,04/03/2025,4,18,37,242905,Yes,Medium,No,Yes,No
59999,04/03/2025,4,19,31,362669,Yes,Medium,No,Yes,No
60000,04/03/2025,4,20,13,58630,No,Low,No,Yes,No
60001,04/03/2025,5,1,63,691488,Yes,High,No,Yes,Yes
60002,04/03/2025,5,2,30,124710,No,Medium,No,Yes,Yes
60003,04/03/2025,5,3,6,56610,No,Low,No,Yes,No
60004,04/03/2025,5,4,1,988,Yes,Low,No,Yes,No
60005,04/03/2025,5,5,25,259075,No,Medium,No,Yes,No
60006,04/03/2025,5,6,37,412439,Yes,Medium,No,Yes,Yes
60007,04/03/2025,5,7,49,385091,Yes,High,No,Yes,Yes
60008,04/03/2025,5,8,19,59185,Yes,Low,No,Yes,Yes
60009,04/03/2025,5,9,13,39611,No,Low,No,Yes,No
60010,04/03/2025,5,10,28,56532,No,Medium,No,Yes,No
60011,04/03/2025,5,11,22,134970,No,Medium,No,Yes,No
60012,04/03/2025,5,12,1,8027,No,Low,No,Yes,No
60013,04/03/2025,5,13,18,171792,No,Low,No,Yes,No
60014,04/03/2025,5,14,35,127750,No,Medium,No,Yes,Yes
60015,04/03/2025,5,15,8,33864,No,Low,No,Yes,Yes
60016,04/03/2025,5,16,17,73338,No,Low,No,Yes,No
60017,04/03/2025,5,17,19,150632,No,Low,No,Yes,No
60018,04/03/2025,5,18,18,118170,No,Low,No,Yes,Yes
60019,04/03/2025,5,19,4,46796,Yes,Low,No,Yes,No
60020,04/03/2025,5,20,18,81180,Yes,Low,No,Yes,No
60021,04/03/2025,6,1,51,559776,No,High,No,Yes,No
60022,04/03/2025,6,2,8,33256,No,Low,No,Yes,No
60023,04/03/2025,6,3,22,207570,No,Medium,No,Yes,No
60024,04/03/2025,6,4,13,12844,No,Low,No,Yes,No
60025,04/03/2025,6,5,16,165808,No,Low,No,Yes,No
60026,04/03/2025,6,6,18,200646,Yes,Low,No,Yes,No
60027,04/03/2025,6,7,17,133603,No,Low,No,Yes,Yes
60028,04/03/2025,6,8,20,62300,No,Medium,No,Yes,No
60029,04/03/2025,6,9,14,42658,No,Low,No,Yes,No
60030,04/03/2025,6,10,23,46437,No,Medium,No,Yes,No
60031,04/03/2025,6,11,33,202455,No,Medium,No,Yes,No
60032,04/03/2025,6,12,34,272918,Yes,Medium,No,Yes,Yes
60033,04/03/2025,6,13,14,133616,No,Low,No,Yes,No
60034,04/03/2025,6,14,19,69350,No,Low,No,Yes,No
60035,04/03/2025,6,15,23,97359,Yes,Medium,No,Yes,No
60036,04/03/2025,6,16,25,107850,No,Medium,No,Yes,Yes
60037,04/03/2025,6,17,2,15856,Yes,Low,No,Yes,No
60038,04/03/2025,6,18,32,210080,No,Medium,No,Yes,No
60039,04/03/2025,6,19,33,386067,Yes,Medium,No,Yes,No
60040,04/03/2025,6,20,28,126280,No,Medium,No,Yes,No
60041,04/03/2025,7,1,32,351232,No,Medium,No,Yes,No
60042,04/03/2025,7,2,32,133024,Yes,Medium,No,Yes,Yes
60043,04/03/2025,7,3,19,179265,Yes,Low,No,Yes,No
60044,04/03/2025,7,4,25,24700,No,Medium,No,Yes,No
60045,04/03/2025,7,5,19,196897,No,Low,No,Yes,No
60046,04/03/2025,7,6,16,178352,No,Low,No,Yes,Yes
60047,04/03/2025,7,7,51,400809,No,High,No,Yes,No
60048,04/03/2025,7,8,1,3115,Yes,Low,No,Yes,No
60049,04/03/2025,7,9,29,88363,Yes,Medium,No,Yes,No
60050,04/03/2025,7,10,36,72684,Yes,Medium,No,Yes,No
60051,04/03/2025,7,11,42,257670,Yes,High,No,Yes,No
60052,04/03/2025,7,12,27,216729,Yes,Medium,No,Yes,No
60053,04/03/2025,7,13,49,467656,Yes,High,No,Yes,Yes
60054,04/03/2025,7,14,19,69350,No,Low,No,Yes,No
60055,04/03/2025,7,15,53,224349,Yes,High,No,Yes,No
60056,04/03/2025,7,16,36,155304,Yes,Medium,No,Yes,No
60057,04/03/2025,7,17,6,47568,Yes,Low,No,Yes,No
60058,04/03/2025,7,18,25,164125,Yes,Medium,No,Yes,Yes
60059,04/03/2025,7,19,20,233980,No,Medium,No,Yes,Yes
60060,04/03/2025,7,20,32,144320,Yes,Medium,No,Yes,No
60061,05/03/2025,1,1,66,724416,Yes,High,No,Yes,No
60062,05/03/2025,1,2,9,37413,Yes,Low,No,Yes,No
60063,05/03/2025,1,3,29,273615,No,Medium,No,Yes,No
60064,05/03/2025,1,4,4,3952,No,Low,No,Yes,No
60065,05/03/2025,1,5,16,165808,No,Low,No,Yes,No
60066,05/03/2025,1,6,1,11147,Yes,Low,No,Yes,No
60067,05/03/2025,1,7,22,172898,Yes,Medium,No,Yes,Yes
60068,05/03/2025,1,8,27,84105,No,Medium,No,Yes,No
60069,05/03/2025,1,9,6,18282,No,Low,No,Yes,No
60070,05/03/2025,1,10,29,58551,Yes,Medium,No,Yes,No
60071,05/03/2025,1,11,2,12270,Yes,Low,No,Yes,No
60072,05/03/2025,1,12,10,80270,No,Low,No,Yes,Yes
60073,05/03/2025,1,13,19,181336,No,Low,No,Yes,No
60074,05/03/2025,1,14,23,83950,Yes,Medium,No,Yes,No
60075,05/03/2025,1,15,22,93126,Yes,Medium,No,Yes,No
60076,05/03/2025,1,16,28,120792,No,Medium,No,Yes,Yes
60077,05/03/2025,1,17,26,206128,No,Medium,No,Yes,No
60078,05/03/2025,1,18,13,85345,Yes,Low,No,Yes,No
60079,05/03/2025,1,19,5,58495,No,Low,No,Yes,No
60080,05/03/2025,1,20,34,153340,Yes,Medium,No,Yes,No
60081,05/03/2025,2,1,52,570752,Yes,High,No,Yes,No
60082,05/03/2025,2,2,5,20785,Yes,Low,No,Yes,No
60083,05/03/2025,2,3,8,75480,No,Low,No,Yes,No
60084,05/03/2025,2,4,25,24700,No,Medium,No,Yes,No
60085,05/03/2025,2,5,35,362705,Yes,Medium,No,Yes,No
60086,05/03/2025,2,6,36,401292,No,Medium,No,Yes,No
60087,05/03/2025,2,7,43,337937,No,High,No,Yes,Yes
60088,05/03/2025,2,8,24,74760,No,Medium,No,Yes,No
60089,05/03/2025,2,9,15,45705,No,Low,No,Yes,No
60090,05/03/2025,2,10,2,4038,Yes,Low,No,Yes,No
60091,05/03/2025,2,11,22,134970,No,Medium,No,Yes,No
60092,05/03/2025,2,12,24,192648,No,Medium,No,Yes,No
60093,05/03/2025,2,13,27,257688,No,Medium,No,Yes,No
60094,05/03/2025,2,14,12,43800,Yes,Low,No,Yes,No
60095,05/03/2025,2,15,23,97359,No,Medium,No,Yes,Yes
60096,05/03/2025,2,16,33,142362,Yes,Medium,No,Yes,No
60097,05/03/2025,2,17,42,332976,No,High,No,Yes,No
60098,05/03/2025,2,18,32,210080,No,Medium,No,Yes,No
60099,05/03/2025,2,19,41,479659,Yes,High,No,Yes,Yes
60100,05/03/2025,2,20,12,54120,Yes,Low,No,Yes,Yes
60101,05/03/2025,3,1,47,515872,No,High,No,Yes,Yes
60102,05/03/2025,3,2,21,87297,Yes,Medium,No,Yes,Yes
60103,05/03/2025,3,3,19,179265,Yes,Low,No,Yes,No
60104,05/03/2025,3,4,38,37544,Yes,Medium,No,Yes,Yes
60105,05/03/2025,3,5,20,207260,Yes,Medium,No,Yes,Yes
60106,05/03/2025,3,6,1,11147,Yes,Low,No,Yes,No
60107,05/03/2025,3,7,8,62872,Yes,Low,No,Yes,No
60108,05/03/2025,3,8,11,34265,Yes,Low,No,Yes,No
60109,05/03/2025,3,9,8,24376,No,Low,No,Yes,No
60110,05/03/2025,3,10,13,26247,Yes,Low,No,Yes,No
60111,05/03/2025,3,11,18,110430,Yes,Low,No,Yes,Yes
60112,05/03/2025,3,12,21,168567,Yes,Medium,No,Yes,No
60113,05/03/2025,3,13,37,353128,Yes,Medium,No,Yes,Yes
60114,05/03/2025,3,14,31,113150,No,Medium,No,Yes,No
60115,05/03/2025,3,15,34,143922,No,Medium,No,Yes,No
60116,05/03/2025,3,16,20,86280,No,Medium,No,Yes,No
60117,05/03/2025,3,17,36,285408,No,Medium,No,Yes,No
60118,05/03/2025,3,18,33,216645,No,Medium,No,Yes,No
60119,05/03/2025,3,19,32,374368,No,Medium,No,Yes,No
60120,05/03/2025,3,20,12,54120,Yes,Low,No,Yes,No
60121,05/03/2025,4,1,20,219520,Yes,Medium,No,Yes,Yes
60122,05/03/2025,4,2,44,182908,Yes,High,No,Yes,No
60123,05/03/2025,4,3,44,415140,Yes,High,No,Yes,No
60124,05/03/2025,4,4,13,12844,Yes,Low,No,Yes,No
60125,05/03/2025,4,5,32,331616,No,Medium,No,Yes,No
60126,05/03/2025,4,6,23,256381,Yes,Medium,No,Yes,No
60127,05/03/2025,4,7,40,314360,No,High,No,Yes,No
60128,05/03/2025,4,8,6,18690,Yes,Low,No,Yes,No
60129,05/03/2025,4,9,18,54846,Yes,Low,No,Yes,No
60130,05/03/2025,4,10,14,28266,No,Low,No,Yes,Yes
60131,05/03/2025,4,11,22,134970,No,Medium,No,Yes,No
60132,05/03/2025,4,12,38,305026,No,Medium,No,Yes,No
60133,05/03/2025,4,13,20,190880,No,Medium,No,Yes,No
60134,05/03/2025,4,14,15,54750,Yes,Low,No,Yes,No
60135,05/03/2025,4,15,43,182019,No,High,No,Yes,No
60136,05/03/2025,4,16,3,12942,No,Low,No,Yes,No
60137,05/03/2025,4,17,32,253696,No,Medium,No,Yes,No
60138,05/03/2025,4,18,22,144430,No,Medium,No,Yes,No
60139,05/03/2025,4,19,19,222281,Yes,Low,No,Yes,No
60140,05/03/2025,4,20,15,67650,No,Low,No,Yes,No
60141,05/03/2025,5,1,31,340256,No,Medium,No,Yes,No
60142,05/03/2025,5,2,42,174594,Yes,High,No,Yes,Yes
60143,05/03/2025,5,3,17,160395,Yes,Low,No,Yes,Yes
60144,05/03/2025,5,4,14,13832,Yes,Low,No,Yes,No
60145,05/03/2025,5,5,28,290164,Yes,Medium,No,Yes,Yes
60146,05/03/2025,5,6,27,300969,No,Medium,No,Yes,No
60147,05/03/2025,5,7,49,385091,Yes,High,No,Yes,No
60148,05/03/2025,5,8,36,112140,Yes,Medium,No,Yes,No
60149,05/03/2025,5,9,19,57893,No,Low,No,Yes,Yes
60150,05/03/2025,5,10,34,68646,Yes,Medium,No,Yes,No
60151,05/03/2025,5,11,1,6135,Yes,Low,No,Yes,No
60152,05/03/2025,5,12,20,160540,No,Medium,No,Yes,No
60153,05/03/2025,5,13,25,238600,No,Medium,No,Yes,No
60154,05/03/2025,5,14,12,43800,No,Low,No,Yes,No
60155,05/03/2025,5,15,61,258213,Yes,High,No,Yes,No
60156,05/03/2025,5,16,20,86280,Yes,Medium,No,Yes,No
60157,05/03/2025,5,17,40,317120,Yes,High,No,Yes,No
60158,05/03/2025,5,18,26,170690,Yes,Medium,No,Yes,No
60159,05/03/2025,5,19,27,315873,Yes,Medium,No,Yes,No
60160,05/03/2025,5,20,23,103730,Yes,Medium,No,Yes,Yes
60161,05/03/2025,6,1,31,340256,No,Medium,No,Yes,No
60162,05/03/2025,6,2,31,128867,No,Medium,No,Yes,No
60163,05/03/2025,6,3,5,47175,No,Low,No,Yes,No
60164,05/03/2025,6,4,16,15808,No,Low,No,Yes,No
60165,05/03/2025,6,5,14,145082,No,Low,No,Yes,No
60166,05/03/2025,6,6,8,89176,Yes,Low,No,Yes,No
60167,05/03/2025,6,7,19,149321,No,Low,No,Yes,No
60168,05/03/2025,6,8,25,77875,No,Medium,No,Yes,No
60169,05/03/2025,6,9,26,79222,Yes,Medium,No,Yes,Yes
60170,05/03/2025,6,10,6,12114,Yes,Low,No,Yes,No
60171,05/03/2025,6,11,4,24540,No,Low,No,Yes,No
60172,05/03/2025,6,12,21,168567,No,Medium,No,Yes,Yes
60173,05/03/2025,6,13,35,334040,Yes,Medium,No,Yes,No
60174,05/03/2025,6,14,22,80300,Yes,Medium,No,Yes,No
60175,05/03/2025,6,15,46,194718,No,High,No,Yes,No
60176,05/03/2025,6,16,19,81966,Yes,Low,No,Yes,No
60177,05/03/2025,6,17,19,150632,No,Low,No,Yes,No
60178,05/03/2025,6,18,13,85345,Yes,Low,No,Yes,No
60179,05/03/2025,6,19,19,222281,Yes,Low,No,Yes,Yes
60180,05/03/2025,6,20,43,193930,Yes,High,No,Yes,No
60181,05/03/2025,7,1,14,153664,No,Low,No,Yes,No
60182,05/03/2025,7,2,24,99768,Yes,Medium,No,Yes,No
60183,05/03/2025,7,3,17,160395,Yes,Low,No,Yes,No
60184,05/03/2025,7,4,4,3952,No,Low,No,Yes,No
